division,Month_names,spei_gamma_03,lat,lon,tmp,pre
132,October,-0.0022313725,7.75,3.75,26.165834,154.7625
132,September,-0.006396464,7.75,3.75,25.329166,196.84
133,April,-7.8632536e-07,7.75,4.25,27.970001,122.415
133,August,-0.010942853,7.75,4.25,24.410833,120.68834
133,December,3.6802764e-08,7.75,4.25,26.369167,6.9216666
133,February,-1.3968274e-07,7.75,4.25,28.478334,26.865
133,January,1.0647324e-06,7.75,4.25,26.404167,8.319167
133,July,-7.235833e-06,7.75,4.25,24.770834,177.56416
133,June,-0.00032172693,7.75,4.25,25.855833,199.47917
133,March,-7.885819e-07,7.75,4.25,28.805834,81.370834
133,May,-0.005839805,7.75,4.25,27.011667,163.36751
133,November,-0.0043983143,7.75,4.25,26.986668,26.525833
133,October,-0.0048464052,7.75,4.25,25.865,165.09
133,September,-0.009101347,7.75,4.25,25.115833,213.58417
134,April,-5.3683993e-06,7.75,4.75,27.273335,125.24417
134,August,-0.006589706,7.75,4.75,23.710001,140.55417
134,December,-1.5370625e-06,7.75,4.75,25.67,8.705833
134,February,-0.0041078865,7.75,4.75,27.689167,30.393333
134,January,5.597327e-08,7.75,4.75,25.7,8.001667
134,July,-0.0011946149,7.75,4.75,24.165834,193.67416
134,June,-0.0014088233,7.75,4.75,25.145834,206.72751
134,March,-3.4613824e-06,7.75,4.75,28.11,80.93
134,May,-0.007511026,7.75,4.75,26.210001,169.4175
134,November,-0.008161628,7.75,4.75,26.181667,28.120834
134,October,-0.0033215866,7.75,4.75,25.158333,167.46
134,September,-0.0056395046,7.75,4.75,24.494167,231.29333
135,April,-5.510015e-06,7.75,5.25,27.369167,122.7825
135,August,-0.0027894294,7.75,5.25,23.800833,164.70917
135,December,-3.4550592e-06,7.75,5.25,25.87,7.2675
135,February,-1.8566502e-06,7.75,5.25,27.791668,28.726667
135,January,1.4782202e-07,7.75,5.25,25.9,6.9025
135,July,-0.0019397801,7.75,5.25,24.170834,209.10251
135,June,-3.9670167e-06,7.75,5.25,25.147501,206.81416
135,March,-4.192257e-06,7.75,5.25,28.224167,74.620834
135,May,-0.0026128823,7.75,5.25,26.190834,168.83417
135,November,-0.008837604,7.75,5.25,26.1725,25.939167
135,October,-0.0037923115,7.75,5.25,25.164167,167.13583
135,September,-0.0048446804,7.75,5.25,24.490833,246.84084
136,April,-4.292448e-06,7.75,5.75,27.360834,120.848335
136,August,-0.0024758398,7.75,5.75,23.799168,186.57167
136,December,-4.6828295e-06,7.75,5.75,25.66,7.0558333
136,February,-0.00061931333,7.75,5.75,27.689167,23.720833
136,January,1.01748945e-07,7.75,5.75,25.9,5.8033333
136,July,-0.0027772046,7.75,5.75,24.06,219.88167
136,June,-6.5278726e-07,7.75,5.75,24.942501,207.55917
136,March,-2.74037e-06,7.75,5.75,28.123333,67.555
136,May,-0.0011699302,7.75,5.75,26.0825,172.67
136,November,-0.009005883,7.75,5.75,25.864166,26.772501
136,October,-0.003578993,7.75,5.75,25.058334,164.59834
136,September,-0.004542572,7.75,5.75,24.384167,261.73416
137,April,-0.00032308296,7.75,6.25,28.169167,113.82667
137,August,1.8884894e-06,7.75,6.25,24.413334,195.67416
137,December,-4.59825e-06,7.75,6.25,26.2575,3.805
137,February,-0.0023083603,7.75,6.25,28.291668,17.103334
137,January,1.1237072e-06,7.75,6.25,26.498333,3.8675
137,July,2.5952274e-06,7.75,6.25,24.761667,217.62001
137,June,-1.7337336e-06,7.75,6.25,25.5575,205.07668
137,March,-1.7913524e-06,7.75,6.25,28.933334,55.458336
137,May,-0.00072972337,7.75,6.25,26.793333,173.83667
137,November,-0.0065762484,7.75,6.25,26.460001,23.048334
137,October,-0.001092323,7.75,6.25,25.772501,161.66667
137,September,-0.0018288865,7.75,6.25,25.074167,265.95084
138,April,-0.00019144184,7.75,6.75,28.674168,108.3525
138,August,9.817444e-06,7.75,6.75,24.908333,204.00166
138,December,-5.6094063e-06,7.75,6.75,26.450834,3.6766667
138,February,-0.0008566157,7.75,6.75,28.705,11.2225
138,January,1.5084266e-06,7.75,6.75,26.813334,2.9175
138,July,5.5381875e-06,7.75,6.75,25.161667,212.6725
138,June,-0.0021631916,7.75,6.75,25.955833,202.32834
138,March,-4.502285e-07,7.75,6.75,29.438334,47.190834
138,May,-0.0022516218,7.75,6.75,27.188334,174.54417
138,November,-0.0025271308,7.75,6.75,26.754168,18.951668
138,October,0.000781617,7.75,6.75,26.1725,157.85251
138,September,0.0039072717,7.75,6.75,25.470833,267.54834
139,April,-0.0020460417,7.75,7.25,29.086666,102.7825
139,August,1.3009171e-05,7.75,7.25,25.202501,213.84666
139,December,-6.1593755e-06,7.75,7.25,26.434168,1.7708334
139,February,1.1735104e-06,7.75,7.25,28.909166,7.2925
139,January,2.0439438e-06,7.75,7.25,26.826668,3.6858335
139,July,7.2479247e-06,7.75,7.25,25.343334,216.61417
139,June,-0.0024646614,7.75,7.25,26.2525,204.2975
139,March,5.260071e-07,7.75,7.25,29.743334,43.444168
139,May,-0.0025829822,7.75,7.25,27.383333,177.46167
139,November,-7.547764e-06,7.75,7.25,26.846666,18.889168
139,October,-3.679578e-07,7.75,7.25,26.4725,160.0225
139,September,0.0030387957,7.75,7.25,25.755835,271.47916
140,April,-1.8372938e-06,7.75,7.75,29.408333,98.7275
140,August,9.098215e-06,7.75,7.75,25.49,225.0775
140,December,-6.411318e-06,7.75,7.75,26.346666,1.7325001
140,February,1.4732897e-06,7.75,7.75,29.119167,5.4783335
140,January,2.4209025e-06,7.75,7.75,26.845001,2.7675002
140,July,6.05947e-06,7.75,7.75,25.737501,221.38501
140,June,2.9710742e-07,7.75,7.75,26.558334,206.105
140,March,1.6182021e-06,7.75,7.75,30.1675,40.840836
140,May,-6.295108e-06,7.75,7.75,27.681667,178.515
140,November,-6.6656194e-06,7.75,7.75,27.065,17.4275
140,October,-0.00021193112,7.75,7.75,26.786667,160.05917
140,September,0.0014962322,7.75,7.75,26.055834,273.69168
141,April,-2.435719e-07,7.75,8.25,29.718334,97.26667
141,August,2.83469e-06,7.75,8.25,25.79,234.92416
141,December,-5.5149044e-06,7.75,8.25,26.24,0.875
141,February,1.627764e-06,7.75,8.25,29.2275,3.7883334
141,January,0.0031412477,7.75,8.25,26.750834,1.9425
141,July,5.479734e-06,7.75,8.25,25.930834,226.77167
141,June,1.3675851e-06,7.75,8.25,26.855,207.40334
141,March,1.8106929e-06,7.75,8.25,30.375,38.723335
141,May,-2.7189608e-06,7.75,8.25,27.881668,178.13083
141,November,-4.353448e-06,7.75,8.25,27.073334,14.656667
141,October,-0.0011928313,7.75,8.25,26.890835,155.81667
141,September,-0.0006850645,7.75,8.25,26.247501,270.76666
142,April,2.0650526e-07,7.75,8.75,30.025,95.10417
142,August,-2.7422794e-07,7.75,8.75,26.086666,240.7225
142,December,-0.001110189,7.75,8.75,26.041668,0.0
142,February,2.1778235e-06,7.75,8.75,29.330833,1.895
142,January,0.00583202,7.75,8.75,26.674168,2.9591668
142,July,4.2473507e-06,7.75,8.75,26.230833,229.35083
142,June,1.4637907e-06,7.75,8.75,27.06,207.85167
142,March,2.1627288e-06,7.75,8.75,30.683334,39.7025
142,May,-2.236183e-06,7.75,8.75,28.083334,175.05501
142,November,0.00047462055,7.75,8.75,27.085001,13.341667
142,October,1.1313784e-06,7.75,8.75,27.093334,154.97917
142,September,-5.1516495e-06,7.75,8.75,26.327501,266.73834
143,April,2.1096008e-07,7.75,9.25,30.04,97.89083
143,August,8.318263e-08,7.75,9.25,25.889168,247.94334
143,December,-0.0020571337,7.75,9.25,25.955833,0.0
143,February,0.00086511637,7.75,9.25,29.049168,4.7225003
143,January,0.0074030277,7.75,9.25,26.496668,1.0233333
143,July,3.1459242e-06,7.75,9.25,26.0375,233.06084
143,June,1.640517e-06,7.75,9.25,26.865,208.17833
143,March,0.00014517845,7.75,9.25,30.52,40.213333
143,May,-1.5098922e-06,7.75,9.25,28.095833,171.36917
143,November,0.00017914883,7.75,9.25,27.0,14.320833
143,October,0.0004998362,7.75,9.25,26.9025,158.77917
143,September,-2.1718288e-06,7.75,9.25,26.125834,270.34668
144,April,8.150575e-07,7.75,9.75,30.086666,96.802505
144,August,2.6412658e-06,7.75,9.75,25.809168,250.53584
144,December,-0.0017983157,7.75,9.75,25.864166,0.0
144,February,0.0019778367,7.75,9.75,28.860834,3.8
144,January,0.007966255,7.75,9.75,26.405,1.0775
144,July,1.8307298e-06,7.75,9.75,25.945,234.59167
144,June,-2.1995317e-07,7.75,9.75,26.772501,208.8925
144,March,9.1492353e-07,7.75,9.75,30.441668,42.939167
144,May,-1.2838592e-06,7.75,9.75,28.104168,165.96834
144,November,-7.0607057e-06,7.75,9.75,26.920834,15.075833
144,October,-1.0491659e-06,7.75,9.75,26.928333,159.26834
144,September,0.0029824069,7.75,9.75,25.921667,271.8542
145,April,8.090166e-07,7.75,10.25,29.811666,98.52583
145,August,5.057625e-06,7.75,10.25,25.423334,255.55167
145,December,-3.6818965e-06,7.75,10.25,25.573334,0.0
145,February,0.0011966428,7.75,10.25,28.374166,4.6058335
145,January,0.007265381,7.75,10.25,25.916668,0.0
145,July,0.0010630703,7.75,10.25,25.5475,240.1275
145,June,9.26437e-07,7.75,10.25,26.487501,207.45584
145,March,-0.0006215496,7.75,10.25,30.069168,43.719166
145,May,-5.4760216e-07,7.75,10.25,27.826668,164.84917
145,November,-5.2369123e-06,7.75,10.25,26.524168,15.66
145,October,-8.456915e-07,7.75,10.25,26.545,161.06917
145,September,0.003607399,7.75,10.25,25.633333,271.55667
146,April,-1.6630627e-06,7.75,10.75,28.920834,101.83
146,August,0.005145957,7.75,10.75,24.538334,258.79166
146,December,-0.0030895586,7.75,10.75,24.778334,0.0
146,February,0.0005022103,7.75,10.75,27.280834,4.5866666
146,January,0.0048064105,7.75,10.75,25.014168,0.0
146,July,0.007829971,7.75,10.75,24.753334,245.1475
146,June,1.9477588e-06,7.75,10.75,25.695833,204.66667
146,March,-4.7123217e-06,7.75,10.75,29.089167,47.057503
146,May,1.501412e-06,7.75,10.75,27.139168,162.54834
146,November,-3.3718222e-06,7.75,10.75,25.644167,14.4075
146,October,0.000512857,7.75,10.75,25.7675,160.91667
146,September,0.0034609511,7.75,10.75,24.7525,272.09167
147,April,-2.327049e-06,7.75,11.25,28.319166,103.65667
147,August,0.010344512,7.75,11.25,24.059168,256.14417
147,December,-0.0051313587,7.75,11.25,24.183334,0.0
147,February,0.000839449,7.75,11.25,26.580833,3.7350001
147,January,-0.0021029462,7.75,11.25,24.309168,0.0
147,July,0.012669372,7.75,11.25,24.266666,244.54001
147,June,-0.00026371138,7.75,11.25,25.204166,201.41167
147,March,-0.0036456268,7.75,11.25,28.499166,48.30417
147,May,2.3975424e-06,7.75,11.25,26.647501,164.32333
147,November,0.0010122542,7.75,11.25,25.054167,15.346667
147,October,0.009904433,7.75,11.25,25.28,159.23666
147,September,0.0019527033,7.75,11.25,24.27,268.67416
148,April,-5.7331404e-06,7.75,11.75,27.94,104.660835
148,August,0.011516994,7.75,11.75,23.670834,254.47334
148,December,-0.005667145,7.75,11.75,23.670834,0.0
148,February,5.825853e-07,7.75,11.75,25.981667,3.8316667
148,January,-0.012869822,7.75,11.75,23.711666,0.0
148,July,0.01250865,7.75,11.75,23.866667,241.37917
148,June,-0.001460304,7.75,11.75,24.8125,197.715
148,March,-0.01159278,7.75,11.75,28.086668,48.355
148,May,7.0365496e-07,7.75,11.75,26.256666,163.45834
148,November,0.002596726,7.75,11.75,24.638334,15.215834
148,October,0.010020777,7.75,11.75,24.879168,157.48416
148,September,0.0027623042,7.75,11.75,23.873333,265.23
149,April,-0.0003253287,7.75,12.25,27.9125,101.560005
149,August,0.010825364,7.75,12.25,23.786667,252.755
149,December,-0.00978099,7.75,12.25,23.668333,0.0
149,February,4.156516e-07,7.75,12.25,25.883333,2.9116666
149,January,-0.017923279,7.75,12.25,23.613333,0.0
149,July,0.011803811,7.75,12.25,23.961666,240.01584
149,June,-0.0018165814,7.75,12.25,24.9225,195.83833
149,March,-0.018792205,7.75,12.25,28.077501,44.851665
149,May,-2.7426752e-06,7.75,12.25,26.359167,162.34084
149,November,0.00250696,7.75,12.25,24.631668,13.7725
149,October,0.010377315,7.75,12.25,24.980001,155.80667
149,September,0.0037185224,7.75,12.25,23.9725,261.31833
150,April,-0.0016737457,7.75,12.75,26.5175,105.32
150,August,0.009567298,7.75,12.75,22.608334,257.65417
150,December,-0.011410687,7.75,12.75,22.259167,0.0
150,February,1.0876713e-07,7.75,12.75,24.3775,3.7775002
150,January,-0.020060474,7.75,12.75,22.220001,0.0
150,July,0.010287694,7.75,12.75,22.773335,242.1425
150,June,-4.4551368e-07,7.75,12.75,23.6225,195.26001
150,March,-0.022492327,7.75,12.75,26.57,45.189167
150,May,-5.7193915e-06,7.75,12.75,25.049168,163.3275
150,November,0.0013078345,7.75,12.75,23.308334,12.218333
150,October,0.006842886,7.75,12.75,23.676666,155.04584
150,September,0.0038442507,7.75,12.75,22.779167,261.4775
151,April,-0.00072820194,7.75,13.25,27.4275,98.66667
151,August,0.006625859,7.75,13.25,23.325,257.73752
151,December,-0.011923944,7.75,13.25,22.960835,0.0
151,February,1.4714114e-07,7.75,13.25,25.1775,0.0
151,January,-0.0096556945,7.75,13.25,22.9225,0.0
151,July,0.007592628,7.75,13.25,23.479168,240.93251
151,June,1.8232541e-06,7.75,13.25,24.328333,191.38167
151,March,-0.018561322,7.75,13.25,27.453333,37.47
151,May,-3.2959817e-06,7.75,13.25,25.853334,158.81667
151,November,-0.0020318904,7.75,13.25,24.195833,10.069167
151,October,0.0044852206,7.75,13.25,24.475834,149.575
151,September,0.0037869557,7.75,13.25,23.585835,255.16167
152,April,-6.097528e-06,7.75,13.75,26.826668,97.33
152,August,0.0025990605,7.75,13.75,22.738335,262.36334
152,December,-0.012674278,7.75,13.75,22.361668,0.0
152,February,9.46975e-10,7.75,13.75,24.683334,0.0
152,January,-0.004940318,7.75,13.75,22.430834,0.0
152,July,0.004212321,7.75,13.75,22.8825,241.43417
152,June,1.149677e-06,7.75,13.75,23.828333,188.98917
152,March,-0.01602138,7.75,13.75,26.8475,37.62417
152,May,-2.7973895e-06,7.75,13.75,25.258333,153.81
152,November,-0.0010497046,7.75,13.75,23.6825,10.008333
152,October,0.0008367127,7.75,13.75,23.987501,143.52417
152,September,0.004116117,7.75,13.75,23.106667,249.12584
153,April,-2.9887965e-06,7.75,14.25,26.2175,94.526665
153,August,-0.00014385924,7.75,14.25,22.0475,269.27835
153,December,-0.014852668,7.75,14.25,21.853334,0.0
153,February,-0.0002460276,7.75,14.25,24.074167,1.7075
153,January,-1.1761665e-07,7.75,14.25,21.935833,0.9316667
153,July,8.080745e-06,7.75,14.25,22.281668,239.85
153,June,-2.4283809e-06,7.75,14.25,23.221666,181.85667
153,March,-0.0103976,7.75,14.25,26.246668,36.3975
153,May,-1.5133281e-06,7.75,14.25,24.65,147.17
153,November,-0.0067618187,7.75,14.25,23.074167,10.0625
153,October,-6.7550377e-07,7.75,14.25,23.284166,138.99333
153,September,0.0039561847,7.75,14.25,22.405834,246.4025
154,April,2.3613995e-06,8.25,2.75,28.872501,94.14667
154,August,-0.0045306636,8.25,2.75,24.9275,125.16667
154,December,-1.7411075e-07,8.25,2.75,27.654167,5.39
154,February,9.0784386e-07,8.25,2.75,29.449167,17.9475
154,January,2.4336475e-06,8.25,2.75,27.863335,5.32
154,July,-8.329222e-06,8.25,2.75,25.498333,155.985
154,June,-3.693536e-06,8.25,2.75,26.473333,155.42584
154,March,4.06662e-07,8.25,2.75,29.693335,59.04
154,May,-0.002514846,8.25,2.75,27.8325,142.62584
154,November,-6.259941e-06,8.25,2.75,27.87,14.0775
154,October,-2.0284575e-05,8.25,2.75,26.758333,121.05334
154,September,-0.0031110728,8.25,2.75,25.7475,177.785
155,April,2.2641582e-06,8.25,3.25,28.3775,103.16167
155,August,-0.005945472,8.25,3.25,24.520834,129.02
155,December,-1.046373e-06,8.25,3.25,26.871668,5.4866667
155,February,6.903605e-07,8.25,3.25,28.758333,20.798334
155,January,1.6807477e-06,8.25,3.25,26.970833,6.1916666
155,July,-4.536789e-06,8.25,3.25,25.091667,160.495
155,June,-0.0008286329,8.25,3.25,26.069166,168.02834
155,March,1.469468e-06,8.25,3.25,29.208334,64.645004
155,May,-0.0046969163,8.25,3.25,27.329166,148.69167
155,November,-3.273807e-06,8.25,3.25,27.179167,17.73
155,October,-1.7730332e-05,8.25,3.25,26.163334,130.54417
155,September,-0.0037723738,8.25,3.25,25.24,191.51917
156,April,2.2317283e-06,8.25,3.75,28.286667,107.46
156,August,-0.0064989054,8.25,3.75,24.515833,127.5
156,December,-2.0832172e-06,8.25,3.75,26.48,5.244167
156,February,5.816124e-07,8.25,3.75,28.580833,21.046667
156,January,1.4993198e-06,8.25,3.75,26.585001,4.9358335
156,July,-4.7694425e-06,8.25,3.75,24.983334,165.03667
156,June,-0.00097113824,8.25,3.75,25.970001,178.3425
156,March,1.4244889e-06,8.25,3.75,29.124166,64.4625
156,May,-0.0032443232,8.25,3.75,27.3225,151.86833
156,November,-0.00284333,8.25,3.75,27.009167,18.331667
156,October,-0.0014489986,8.25,3.75,26.075834,137.6
156,September,-0.0047348714,8.25,3.75,25.139168,203.95334
157,April,-5.2651524e-07,8.25,4.25,28.3825,107.29667
157,August,-0.006244302,8.25,4.25,24.605,131.11417
157,December,-2.1085414e-06,8.25,4.25,26.285833,5.63
157,February,-2.3241977e-07,8.25,4.25,28.584167,20.190834
157,January,1.5018027e-06,8.25,4.25,26.393333,5.9375
157,July,-0.0005053623,8.25,4.25,25.076668,165.59834
157,June,-4.841001e-05,8.25,4.25,26.068333,186.40584
157,March,5.4196767e-07,8.25,4.25,29.225834,66.0925
157,May,-0.005197639,8.25,4.25,27.316668,154.96333
157,November,-0.0060853134,8.25,4.25,27.014168,16.340834
157,October,-0.0029103092,8.25,4.25,26.079166,146.17
157,September,-0.005604589,8.25,4.25,25.236668,213.33084
158,April,-3.1126299e-06,8.25,4.75,28.173334,108.363335
158,August,-0.0054197796,8.25,4.75,24.398335,146.4325
158,December,-1.347841e-06,8.25,4.75,26.079166,5.3158336
158,February,-4.5351888e-07,8.25,4.75,28.286667,21.835835
158,January,1.2187335e-06,8.25,4.75,26.09,5.9641666
158,July,-0.0015595554,8.25,4.75,24.87,177.57083
158,June,-3.1092593e-06,8.25,4.75,25.75,191.005
158,March,-1.5986075e-06,8.25,4.75,28.928333,64.175835
158,May,-0.0018028306,8.25,4.75,27.001667,156.67833
158,November,-0.0060609514,8.25,4.75,26.601667,15.414166
158,October,-0.004430899,8.25,4.75,25.7775,146.80833
158,September,-0.005789885,8.25,4.75,25.109167,226.47417
159,April,-3.945323e-06,8.25,5.25,28.1725,107.07834
159,August,-0.001747133,8.25,5.25,24.290834,167.59167
159,December,-3.7824814e-06,8.25,5.25,26.077501,5.2508335
159,February,-5.522195e-07,8.25,5.25,28.294167,19.609167
159,January,1.3872695e-06,8.25,5.25,26.195,4.741667
159,July,-0.00044116031,8.25,5.25,24.7675,193.1675
159,June,-2.6371874e-06,8.25,5.25,25.646667,192.65666
159,March,-8.4387136e-07,8.25,5.25,28.935,58.63667
159,May,-0.0034880296,8.25,5.25,26.894167,158.175
159,November,-0.0019419774,8.25,5.25,26.505001,16.4725
159,October,-0.0005227356,8.25,5.25,25.6775,145.10834
159,September,-0.0022172795,8.25,5.25,24.9925,239.79333
160,April,7.324652e-05,8.25,5.75,28.7675,100.90833
160,August,-0.0017891752,8.25,5.75,24.79,183.39584
160,December,-4.6289683e-06,8.25,5.75,26.561666,3.0316668
160,February,-5.4611505e-08,8.25,5.75,28.795834,13.885
160,January,1.8467039e-06,8.25,5.75,26.805,2.785
160,July,-0.00017697549,8.25,5.75,25.158333,202.84418
160,June,-1.007303e-06,8.25,5.75,26.038334,192.565
160,March,6.871531e-07,8.25,5.75,29.534166,48.56
160,May,-0.0032373827,8.25,5.75,27.3875,158.72417
160,November,-0.00617911,8.25,5.75,26.895,16.603334
160,October,-0.0037984,8.25,5.75,26.164167,142.13918
160,September,-0.0041922745,8.25,5.75,25.385834,248.67917
161,April,4.254592e-07,8.25,6.25,28.864166,97.79167
161,August,1.3458426e-06,8.25,6.25,24.7825,197.62167
161,December,-0.0022406764,8.25,6.25,26.560833,2.8333335
161,February,2.2226521e-08,8.25,6.25,28.810001,10.990833
161,January,1.7616084e-06,8.25,6.25,26.924168,1.86
161,July,3.71465e-06,8.25,6.25,25.041668,207.87418
161,June,-9.4071146e-07,8.25,6.25,25.945,190.395
161,March,2.3434798e-06,8.25,6.25,29.539167,42.878334
161,May,-0.0043924977,8.25,6.25,27.284166,160.57834
161,November,-0.005477906,8.25,6.25,26.785,12.833334
161,October,-0.0013578025,8.25,6.25,26.1675,140.4225
161,September,-0.00042528322,8.25,6.25,25.3675,252.74751
162,April,8.893277e-07,8.25,6.75,29.395,91.97833
162,August,8.911534e-06,8.25,6.75,25.190834,204.54834
162,December,-0.0020540294,8.25,6.75,26.85,1.8008333
162,February,1.1374854e-06,8.25,6.75,29.209167,7.204167
162,January,2.7452259e-06,8.25,6.75,27.228334,1.8066667
162,July,8.139651e-06,8.25,6.75,25.449167,205.38918
162,June,-0.0007306423,8.25,6.75,26.354168,188.60167
162,March,0.00050001533,8.25,6.75,30.151667,35.393333
162,May,-0.0029874395,8.25,6.75,27.688334,161.225
162,November,-0.0038699184,8.25,6.75,27.1725,11.524167
162,October,-2.1683363e-06,8.25,6.75,26.68,138.85417
162,September,0.0031682223,8.25,6.75,25.860834,256.93167
163,April,-9.721377e-07,8.25,7.25,29.316668,90.76417
163,August,4.343714e-05,8.25,7.25,25.085001,217.84334
163,December,-4.7030164e-05,8.25,7.25,26.4575,0.0
163,February,1.9788492e-06,8.25,7.25,28.930834,4.3508334
163,January,0.0002454676,8.25,7.25,26.849167,0.86083335
163,July,5.392901e-06,8.25,7.25,25.341667,209.99417
163,June,-0.0032773975,8.25,7.25,26.258333,192.1375
163,March,0.0021234057,8.25,7.25,29.964167,33.675835
163,May,-0.0036613175,8.25,7.25,27.493334,165.4075
163,November,-0.00076946866,8.25,7.25,26.905,9.676667
163,October,-3.6330894e-06,8.25,7.25,26.4975,137.41
163,September,0.00086563017,8.25,7.25,25.650833,258.23502
