Timestamp,LST_Day_1km,LST_Night_1km,Year,Month,Day
2018-04-01,31.748,18.11,2018,4,1
2018-04-02,33.658,17.1491,2018,4,2
2018-04-03,36.7666,20.369,2018,4,3
2018-04-04,34.1694,21.5428,2018,4,4
2018-04-05,35.2752,15.4884,2018,4,5
2018-04-06,31.5767,21.0556,2018,4,6
2018-04-07,36.9417,16.7828,2018,4,7
2018-04-08,32.564,20.6913,2018,4,8
2018-04-09,39.7325,15.6859,2018,4,9
2018-04-10,36.7204,21.3896,2018,4,10
2018-04-11,37.5932,22.4582,2018,4,11
2018-04-12,39.6533,15.1891,2018,4,12
2018-04-13,35.0295,24.3085,2018,4,13
2018-04-14,40.312,20.2804,2018,4,14
2018-04-15,34.1134,22.2488,2018,4,15
2018-04-16,39.2873,21.3019,2018,4,16
2018-04-17,40.6905,21.3253,2018,4,17
2018-04-18,39.6236,24.1094,2018,4,18
2018-04-19,40.787,18.1394,2018,4,19
2018-04-20,34.6962,19.4162,2018,4,20
2018-04-21,37.3646,20.5894,2018,4,21
2018-04-22,34.6162,24.1332,2018,4,22
2018-04-23,40.1606,20.8569,2018,4,23
2018-04-24,36.5878,24.0852,2018,4,24
2018-04-25,34.2816,20.9059,2018,4,25
2018-04-26,32.3143,21.5624,2018,4,26
2018-04-27,37.7098,19.0237,2018,4,27
2018-04-28,36.5935,22.813000000000002,2018,4,28
2018-04-29,38.9911,25.128,2018,4,29
2018-04-30,40.4455,23.1347,2018,4,30
2018-05-01,35.3521,26.7235,2018,5,1
2018-05-02,38.5038,26.0636,2018,5,2
2018-05-03,29.5018,24.1377,2018,5,3
2018-05-04,35.0495,24.3536,2018,5,4
2018-05-05,43.4926,21.5232,2018,5,5
2018-05-06,36.4345,24.8713,2018,5,6
2018-05-07,40.0038,20.6305,2018,5,7
2018-05-08,34.9975,23.0115,2018,5,8
2018-05-09,39.3077,25.1204,2018,5,9
2018-05-10,35.1842,23.978,2018,5,10
2018-05-11,37.5257,21.4617,2018,5,11
2018-05-12,35.2549,15.3871,2018,5,12
2018-05-13,33.7661,20.7833,2018,5,13
2018-05-14,37.7119,10.8306,2018,5,14
2018-05-15,27.0059,18.6493,2018,5,15
2018-05-16,29.8515,18.0661,2018,5,16
2018-05-17,30.5042,18.4629,2018,5,17
2018-05-18,30.4794,20.4157,2018,5,18
2018-05-19,28.7613,23.9546,2018,5,19
2018-05-20,36.5124,22.3313,2018,5,20
2018-05-21,33.6496,25.3222,2018,5,21
2018-05-22,38.4778,22.276,2018,5,22
2018-05-23,36.9154,24.089000000000002,2018,5,23
2018-05-24,33.3878,23.4234,2018,5,24
2018-05-25,35.0699,19.6399,2018,5,25
2018-05-26,27.8651,23.7082,2018,5,26
2018-05-27,36.2251,21.5761,2018,5,27
2018-05-28,30.7013,16.1155,2018,5,28
2018-05-29,31.1771,20.0279,2018,5,29
2018-05-30,33.7193,20.7693,2018,5,30
2018-05-31,32.9942,22.6595,2018,5,31
2018-06-01,34.7523,20.7848,2018,6,1
2018-06-02,36.021,23.2279,2018,6,2
2018-06-03,36.9183,21.4596,2018,6,3
2018-06-04,35.4223,24.3136,2018,6,4
2018-06-05,35.4611,22.4392,2018,6,5
2018-06-06,30.896,23.016,2018,6,6
2018-06-07,33.5039,24.4667,2018,6,7
2018-06-08,35.3982,21.9373,2018,6,8
2018-06-09,33.5556,25.5033,2018,6,9
2018-06-10,34.7003,20.4739,2018,6,10
2018-06-11,33.4744,22.7536,2018,6,11
2018-06-12,34.2595,22.8369,2018,6,12
2018-06-13,33.4104,25.2343,2018,6,13
2018-06-14,33.4615,21.5587,2018,6,14
2018-06-15,32.2329,22.6667,2018,6,15
2018-06-16,28.6357,18.5688,2018,6,16
2018-06-17,26.8678,15.8376,2018,6,17
2018-06-18,26.1226,21.2542,2018,6,18
2018-06-19,27.9438,19.772000000000002,2018,6,19
2018-06-20,21.9123,21.5795,2018,6,20
2018-06-21,31.6869,20.6324,2018,6,21
2018-06-22,29.3515,19.4583,2018,6,22
2018-06-23,29.9036,19.1032,2018,6,23
2018-06-24,26.7051,15.1273,2018,6,24
2018-06-25,24.5841,20.2634,2018,6,25
2018-06-26,28.0961,18.1553,2018,6,26
2018-06-27,27.3617,22.2085,2018,6,27
2018-06-28,30.9157,19.3715,2018,6,28
2018-06-29,25.0658,21.127,2018,6,29
2018-06-30,32.9075,19.9793,2018,6,30
2018-07-01,27.8197,20.8344,2018,7,1
2018-07-02,25.3645,21.021,2018,7,2
2018-07-03,30.8844,18.5842,2018,7,3
2018-07-04,27.3254,22.8811,2018,7,4
2018-07-05,33.2909,20.9285,2018,7,5
2018-07-06,23.2045,20.3051,2018,7,6
2018-07-07,28.0744,21.0182,2018,7,7
2018-07-08,27.5287,21.2247,2018,7,8
2018-07-09,28.7261,20.3849,2018,7,9
2018-07-10,28.5094,21.4549,2018,7,10
2018-07-11,23.7919,22.7659,2018,7,11
2018-07-12,28.3629,18.5038,2018,7,12
2018-07-13,24.3057,21.1414,2018,7,13
2018-07-14,27.6426,19.3753,2018,7,14
2018-07-15,27.695,23.7338,2018,7,15
2018-07-16,31.6009,21.6531,2018,7,16
2018-07-17,27.8169,23.1044,2018,7,17
2018-07-18,31.4993,23.5319,2018,7,18
2018-07-19,29.9573,20.4001,2018,7,19
2018-07-20,28.7886,23.0516,2018,7,20
2018-07-21,32.8361,20.1239,2018,7,21
2018-07-22,25.919,23.7799,2018,7,22
2018-07-23,31.9562,22.5164,2018,7,23
2018-07-24,32.7616,19.8605,2018,7,24
2018-07-25,31.1266,22.0599,2018,7,25
2018-07-26,28.9072,20.1291,2018,7,26
2018-07-27,26.3815,21.035999999999998,2018,7,27
2018-07-28,28.4339,18.3439,2018,7,28
2018-07-29,27.9582,23.4802,2018,7,29
2018-07-30,30.441,20.5789,2018,7,30
2018-07-31,25.4218,18.2963,2018,7,31
2018-08-01,25.6127,20.0548,2018,8,1
2018-08-02,26.0998,20.3835,2018,8,2
2018-08-03,28.2188,21.9835,2018,8,3
2018-08-04,27.3334,19.7279,2018,8,4
2018-08-05,24.9782,17.7648,2018,8,5
2018-08-06,28.3907,18.5807,2018,8,6
2018-08-07,26.8351,21.3172,2018,8,7
2018-08-08,30.4719,22.6898,2018,8,8
2018-08-09,28.4739,21.818,2018,8,9
2018-08-10,30.2532,22.5447,2018,8,10
2018-08-11,29.5629,19.4336,2018,8,11
2018-08-12,25.6359,20.8057,2018,8,12
2018-08-13,28.6714,16.3992,2018,8,13
2018-08-14,24.2446,20.8093,2018,8,14
2018-08-15,29.7716,22.2885,2018,8,15
2018-08-16,29.8505,24.5408,2018,8,16
2018-08-17,31.3404,19.5606,2018,8,17
2018-08-18,28.6384,20.0216,2018,8,18
2018-08-19,26.5518,20.537,2018,8,19
2018-08-20,28.6848,19.5201,2018,8,20
2018-08-21,25.9828,22.0354,2018,8,21
2018-08-22,27.2718,19.449,2018,8,22
2018-08-23,29.5529,17.6842,2018,8,23
2018-08-24,25.6628,18.7925,2018,8,24
2018-08-25,25.4488,19.1978,2018,8,25
2018-08-26,26.8235,20.9593,2018,8,26
2018-08-27,28.3847,19.5588,2018,8,27
2018-08-28,25.738000000000003,22.8908,2018,8,28
2018-08-29,29.8307,20.2505,2018,8,29
2018-08-30,22.0998,21.8218,2018,8,30
2018-08-31,30.3681,19.0487,2018,8,31
2018-09-01,24.7672,17.9916,2018,9,1
2018-09-02,26.3326,22.4619,2018,9,2
2018-09-03,28.8125,20.0472,2018,9,3
2018-09-04,28.5029,22.9413,2018,9,4
2018-09-05,30.2694,22.3882,2018,9,5
2018-09-06,25.7375,19.3627,2018,9,6
2018-09-07,28.5043,18.9917,2018,9,7
2018-09-08,25.8048,22.8276,2018,9,8
2018-09-09,30.8459,22.2145,2018,9,9
2018-09-10,31.7454,18.4215,2018,9,10
2018-09-11,25.5653,21.3979,2018,9,11
2018-09-12,29.1081,18.6944,2018,9,12
2018-09-13,22.2039,20.3429,2018,9,13
2018-09-14,29.3003,19.9582,2018,9,14
2018-09-15,27.4352,23.4003,2018,9,15
2018-09-16,30.1146,19.5021,2018,9,16
2018-09-17,26.9342,19.4909,2018,9,17
2018-09-18,28.3563,20.6724,2018,9,18
2018-09-19,30.4019,22.177,2018,9,19
2018-09-20,27.9632,23.5716,2018,9,20
2018-09-21,32.4033,22.3059,2018,9,21
2018-09-22,27.4019,24.4211,2018,9,22
2018-09-23,32.1928,19.5926,2018,9,23
2018-09-24,29.2928,22.8389,2018,9,24
2018-09-25,31.9933,20.9829,2018,9,25
2018-09-26,28.89,22.6897,2018,9,26
2018-09-28,30.1515,21.4462,2018,9,28
2018-09-29,32.2872,24.1653,2018,9,29
2018-09-30,32.7214,20.7716,2018,9,30
2018-10-01,22.1249,22.1627,2018,10,1
2018-10-02,32.7861,22.2092,2018,10,2
2018-10-03,29.8051,19.7267,2018,10,3
2018-10-04,33.2893,19.8598,2018,10,4
2018-10-05,32.0577,23.4532,2018,10,5
2018-10-06,31.4159,22.8138,2018,10,6
2018-10-07,29.2478,20.1094,2018,10,7
2018-10-09,32.1717,22.4258,2018,10,9
2018-10-10,32.1906,23.2549,2018,10,10
2018-10-11,35.3929,22.595,2018,10,11
2018-10-12,33.6313,21.6548,2018,10,12
2018-10-13,33.0554,23.031,2018,10,13
2018-10-14,32.3358,21.5536,2018,10,14
2018-10-15,33.8314,23.1526,2018,10,15
2018-10-16,35.0247,18.5547,2018,10,16
2018-10-17,30.3096,22.2021,2018,10,17
2018-10-18,35.5251,21.1366,2018,10,18
2018-10-19,33.2172,21.206999999999997,2018,10,19
2018-10-20,34.7328,21.7082,2018,10,20
2018-10-21,35.8461,20.8022,2018,10,21
2018-10-22,37.2831,19.8015,2018,10,22
2018-10-23,36.2916,20.7731,2018,10,23
2018-10-24,33.0778,22.2574,2018,10,24
2018-10-25,34.3976,21.1811,2018,10,25
2018-10-26,33.1514,22.971999999999998,2018,10,26
2018-10-27,34.1805,23.5571,2018,10,27
2018-10-28,33.7968,19.3648,2018,10,28
2018-10-29,31.0272,22.4443,2018,10,29
2018-10-30,35.0079,17.7697,2018,10,30
2018-10-31,31.8902,19.8924,2018,10,31
2018-11-01,36.2289,15.5056,2018,11,1
2018-11-02,31.6945,18.4907,2018,11,2
2018-11-03,35.9668,18.7488,2018,11,3
2018-11-04,34.753,18.3864,2018,11,4
2018-11-05,34.149,17.9417,2018,11,5
2018-11-06,36.8243,16.4843,2018,11,6
2018-11-07,31.7981,18.5889,2018,11,7
2018-11-08,36.1239,13.4465,2018,11,8
2018-11-09,32.7735,18.1428,2018,11,9
2018-11-10,35.5117,15.3653,2018,11,10
2018-11-11,34.9673,17.9446,2018,11,11
2018-11-12,36.3778,18.0505,2018,11,12
2018-11-13,35.2914,17.565,2018,11,13
2018-11-14,32.209,19.1995,2018,11,14
2018-11-15,34.1246,13.6553,2018,11,15
2018-11-16,31.9694,19.464000000000002,2018,11,16
2018-11-17,34.1592,15.1654,2018,11,17
2018-11-18,31.4627,18.5834,2018,11,18
2018-11-19,34.4868,19.9438,2018,11,19
2018-11-20,34.5088,16.3771,2018,11,20
2018-11-21,36.8465,18.1074,2018,11,21
2018-11-22,34.6271,15.5288,2018,11,22
2018-11-23,34.0729,19.1688,2018,11,23
2018-11-24,36.7543,16.0699,2018,11,24
2018-11-25,32.4832,18.7522,2018,11,25
2018-11-26,35.43,17.3775,2018,11,26
2018-11-27,33.7495,16.7075,2018,11,27
2018-11-28,36.5158,17.7144,2018,11,28
2018-11-29,34.7053,15.0523,2018,11,29
2018-11-30,32.4572,15.3696,2018,11,30
2018-12-01,32.1981,11.6812,2018,12,1
2018-12-02,30.2797,17.0882,2018,12,2
2018-12-03,34.2398,15.091,2018,12,3
2018-12-04,31.9705,17.4039,2018,12,4
2018-12-05,32.385999999999996,16.5107,2018,12,5
2018-12-06,30.4044,16.1183,2018,12,6
2018-12-07,29.4523,15.3557,2018,12,7
2018-12-08,31.2307,14.6808,2018,12,8
2018-12-09,31.7,16.5073,2018,12,9
2018-12-10,33.9122,14.5878,2018,12,10
2018-12-11,30.4495,16.687,2018,12,11
2018-12-12,32.8272,15.754000000000001,2018,12,12
2018-12-13,32.5154,16.8326,2018,12,13
2018-12-14,34.4916,17.5992,2018,12,14
2018-12-15,36.4563,16.1038,2018,12,15
2018-12-16,34.0578,18.9709,2018,12,16
2018-12-17,33.732,15.0314,2018,12,17
2018-12-18,29.4224,18.1265,2018,12,18
2018-12-19,30.8293,15.4715,2018,12,19
2018-12-20,29.301,16.3757,2018,12,20
2018-12-21,31.2381,16.4365,2018,12,21
2018-12-22,29.6147,14.445,2018,12,22
2018-12-23,28.6804,16.9243,2018,12,23
2018-12-24,29.8059,14.921,2018,12,24
2018-12-25,27.8027,17.3294,2018,12,25
2018-12-26,31.0354,13.873,2018,12,26
2018-12-27,29.0298,15.9476,2018,12,27
2018-12-28,31.2075,16.1518,2018,12,28
2018-12-29,29.3566,15.6082,2018,12,29
2018-12-30,30.0855,16.1225,2018,12,30
2018-12-31,32.5237,14.5815,2018,12,31
2019-01-01,31.0898,16.7723,2019,1,1
2019-01-02,31.4206,13.190999999999999,2019,1,2
2019-01-03,29.7533,17.1899,2019,1,3
2019-01-04,32.6872,14.8349,2019,1,4
2019-01-05,30.7345,16.1607,2019,1,5
2019-01-06,33.563,15.3428,2019,1,6
2019-01-07,31.5883,13.626,2019,1,7
2019-01-08,26.9641,16.8255,2019,1,8
2019-01-09,32.2992,13.4319,2019,1,9
2019-01-10,31.1405,17.7838,2019,1,10
2019-01-11,35.928000000000004,13.9707,2019,1,11
2019-01-12,34.2298,15.7094,2019,1,12
2019-01-13,34.1199,17.3737,2019,1,13
2019-01-14,32.8945,16.3604,2019,1,14
2019-01-15,31.7368,17.0418,2019,1,15
2019-01-16,33.6582,13.9557,2019,1,16
2019-01-17,33.0614,17.0209,2019,1,17
2019-01-18,37.7039,14.1704,2019,1,18
2019-01-19,34.0973,18.9261,2019,1,19
2019-01-20,35.8523,16.0877,2019,1,20
2019-01-21,35.1336,19.3654,2019,1,21
2019-01-22,37.623000000000005,18.2301,2019,1,22
2019-01-23,37.5689,17.8721,2019,1,23
2019-01-24,34.535,18.6508,2019,1,24
2019-01-25,38.099000000000004,15.8563,2019,1,25
2019-01-26,34.8588,19.4131,2019,1,26
2019-01-27,37.5556,13.1575,2019,1,27
2019-01-28,33.5627,16.9492,2019,1,28
2019-01-29,35.0456,16.7087,2019,1,29
2019-01-30,34.6434,19.2409,2019,1,30
2019-01-31,34.6107,19.634,2019,1,31
2019-02-01,35.4583,14.7282,2019,2,1
2019-02-02,30.6781,15.3976,2019,2,2
2019-02-03,36.7958,15.3574,2019,2,3
2019-02-04,33.9286,18.354,2019,2,4
2019-02-05,36.3155,16.4529,2019,2,5
2019-02-06,30.7105,17.7395,2019,2,6
2019-02-07,33.1974,15.3035,2019,2,7
2019-02-08,32.6578,15.59,2019,2,8
2019-02-09,30.5474,18.065,2019,2,9
2019-02-10,32.4399,13.4662,2019,2,10
2019-02-11,29.5777,19.4242,2019,2,11
2019-02-12,29.478,13.9599,2019,2,12
2019-02-13,31.0674,18.1064,2019,2,13
2019-02-14,31.8283,17.7792,2019,2,14
2019-02-15,29.433000000000003,16.5424,2019,2,15
2019-02-16,29.4182,18.3996,2019,2,16
2019-02-17,31.8592,16.0501,2019,2,17
2019-02-18,32.7693,20.2485,2019,2,18
2019-02-19,37.3342,15.7596,2019,2,19
2019-02-20,33.3945,19.7224,2019,2,20
2019-02-21,37.1561,17.9142,2019,2,21
2019-02-22,34.217,19.7134,2019,2,22
2019-02-23,36.3759,19.0434,2019,2,23
2019-02-24,40.8287,15.5337,2019,2,24
2019-02-25,32.9742,20.154,2019,2,25
2019-02-26,39.5562,11.7322,2019,2,26
2019-02-27,36.9847,23.3062,2019,2,27
2019-02-28,37.9415,20.5809,2019,2,28
2019-03-01,37.9123,21.6887,2019,3,1
2019-03-02,39.1633,19.4336,2019,3,2
2019-03-03,41.7285,22.5076,2019,3,3
2019-03-04,35.9786,20.4399,2019,3,4
2019-03-05,38.5337,20.0017,2019,3,5
2019-03-06,36.9172,19.6197,2019,3,6
2019-03-07,32.7416,17.2981,2019,3,7
2019-03-08,32.2604,21.1919,2019,3,8
2019-03-09,35.7636,16.098,2019,3,9
2019-03-10,37.2285,20.4145,2019,3,10
2019-03-11,40.6423,21.3136,2019,3,11
2019-03-12,39.187,18.7568,2019,3,12
2019-03-13,43.2271,19.9429,2019,3,13
2019-03-14,38.3395,19.5049,2019,3,14
2019-03-15,34.6667,22.1875,2019,3,15
2019-03-16,37.069,18.0377,2019,3,16
2019-03-17,32.6936,22.1185,2019,3,17
2019-03-18,36.9957,18.4648,2019,3,18
2019-03-19,36.9409,21.2894,2019,3,19
2019-03-20,38.4939,21.3014,2019,3,20
2019-03-21,37.4384,20.2358,2019,3,21
2019-03-22,39.7681,21.2312,2019,3,22
2019-03-23,39.0889,19.3429,2019,3,23
2019-03-24,34.1809,22.3765,2019,3,24
2019-03-25,39.609,19.2302,2019,3,25
2019-03-26,32.9592,22.5229,2019,3,26
2019-03-27,41.5175,20.9974,2019,3,27
2019-03-28,40.7589,20.3786,2019,3,28
2019-03-29,41.9257,23.1184,2019,3,29
2019-03-30,44.2172,22.6847,2019,3,30
2019-03-31,37.2007,22.9271,2019,3,31
2019-04-01,39.888000000000005,20.2822,2019,4,1
2019-04-02,39.4361,23.0729,2019,4,2
2019-04-03,44.9594,22.3028,2019,4,3
2019-04-04,41.8952,24.3418,2019,4,4
2019-04-05,45.7125,21.5302,2019,4,5
2019-04-06,36.3626,22.1135,2019,4,6
2019-04-07,40.1914,24.2514,2019,4,7
2019-04-08,38.3612,19.0287,2019,4,8
2019-04-09,42.4056,23.6613,2019,4,9
2019-04-10,42.7346,20.7718,2019,4,10
2019-04-11,44.5919,24.2981,2019,4,11
2019-04-12,40.3288,20.9803,2019,4,12
2019-04-13,40.681999999999995,17.6495,2019,4,13
2019-04-14,40.3006,22.9792,2019,4,14
2019-04-15,37.8158,20.7517,2019,4,15
2019-04-16,31.5082,22.5821,2019,4,16
2019-04-17,37.5866,19.7607,2019,4,17
2019-04-18,37.7521,21.122,2019,4,18
2019-04-19,36.7767,18.6782,2019,4,19
2019-04-20,38.0437,21.7788,2019,4,20
2019-04-21,39.1131,22.6055,2019,4,21
2019-04-22,38.3687,18.5244,2019,4,22
2019-04-23,37.9674,23.7256,2019,4,23
2019-04-24,35.4431,21.793000000000003,2019,4,24
2019-04-25,32.6348,21.7609,2019,4,25
2019-04-26,41.9733,16.6712,2019,4,26
2019-04-27,36.7201,23.1187,2019,4,27
2019-04-28,41.6902,21.0649,2019,4,28
2019-04-29,40.1074,21.8736,2019,4,29
2019-04-30,38.1525,23.9876,2019,4,30
2019-05-01,36.7487,21.624000000000002,2019,5,1
2019-05-02,37.6689,25.9426,2019,5,2
2019-05-03,35.7985,22.2179,2019,5,3
2019-05-04,36.1094,25.2559,2019,5,4
2019-05-05,38.9513,23.3281,2019,5,5
2019-05-06,38.6795,24.4745,2019,5,6
2019-05-07,37.4439,24.1853,2019,5,7
2019-05-08,34.3234,21.0343,2019,5,8
2019-05-09,34.9607,24.0699,2019,5,9
2019-05-10,37.4651,20.4531,2019,5,10
2019-05-11,30.4427,22.4276,2019,5,11
2019-05-12,35.1577,21.7338,2019,5,12
2019-05-13,35.5006,23.9761,2019,5,13
2019-05-14,40.542,24.3684,2019,5,14
2019-05-15,38.6313,26.2042,2019,5,15
2019-05-16,38.1839,25.9194,2019,5,16
2019-05-17,32.0634,22.1043,2019,5,17
2019-05-18,35.5773,24.2148,2019,5,18
2019-05-19,34.5823,20.2398,2019,5,19
2019-05-21,32.5216,18.5723,2019,5,21
2019-05-22,28.9715,22.1303,2019,5,22
2019-05-23,35.5568,21.9447,2019,5,23
2019-05-24,31.9125,23.432,2019,5,24
2019-05-25,39.2009,23.8345,2019,5,25
2019-05-26,35.6308,21.7693,2019,5,26
2019-05-27,31.5876,23.1741,2019,5,27
2019-05-28,33.1688,19.8504,2019,5,28
2019-05-29,33.0917,17.8377,2019,5,29
2019-05-30,29.7337,22.8034,2019,5,30
2019-05-31,34.2128,26.1366,2019,5,31
2019-06-01,37.042,24.109,2019,6,1
2019-06-02,31.3459,22.6265,2019,6,2
2019-06-03,29.4412,24.3712,2019,6,3
2019-06-04,32.5875,17.494,2019,6,4
2019-06-05,29.8151,22.3528,2019,6,5
2019-06-06,30.1625,17.3659,2019,6,6
2019-06-07,28.9549,21.2539,2019,6,7
2019-06-08,28.6352,21.4865,2019,6,8
2019-06-09,33.728,22.3986,2019,6,9
2019-06-10,34.7953,22.486,2019,6,10
2019-06-11,30.6594,20.634,2019,6,11
2019-06-12,32.5125,21.1781,2019,6,12
2019-06-13,34.0517,18.849,2019,6,13
2019-06-14,30.6377,23.601,2019,6,14
2019-06-15,37.495,22.5782,2019,6,15
2019-06-16,32.9815,23.7292,2019,6,16
2019-06-17,35.1052,24.7793,2019,6,17
2019-06-18,34.4387,19.5523,2019,6,18
2019-06-19,31.9774,24.9298,2019,6,19
2019-06-20,36.4226,23.1349,2019,6,20
2019-06-21,30.9392,21.8364,2019,6,21
2019-06-22,34.4545,19.1778,2019,6,22
2019-06-23,29.5647,22.1389,2019,6,23
2019-06-24,32.4032,21.0072,2019,6,24
2019-06-25,33.4999,15.7218,2019,6,25
2019-06-26,29.1011,21.6235,2019,6,26
2019-06-27,32.4406,18.2909,2019,6,27
2019-06-28,28.2316,23.291,2019,6,28
2019-06-29,33.0513,21.6691,2019,6,29
2019-06-30,31.9744,23.5222,2019,6,30
2019-07-01,30.572,17.9899,2019,7,1
2019-07-02,28.3454,22.2197,2019,7,2
2019-07-03,32.5714,18.4916,2019,7,3
2019-07-04,27.8806,19.0265,2019,7,4
2019-07-05,29.3844,19.9204,2019,7,5
2019-07-06,28.7263,20.3812,2019,7,6
2019-07-07,30.0547,22.1223,2019,7,7
2019-07-08,22.275,18.2458,2019,7,8
2019-07-09,27.4934,22.3717,2019,7,9
2019-07-10,31.948,21.2479,2019,7,10
2019-07-11,22.5487,17.596,2019,7,11
2019-07-12,27.0332,22.2777,2019,7,12
2019-07-13,29.4349,19.6844,2019,7,13
2019-07-14,25.6942,20.0419,2019,7,14
2019-07-15,27.6113,19.5113,2019,7,15
2019-07-16,29.0755,23.1151,2019,7,16
2019-07-17,31.5276,22.1591,2019,7,17
2019-07-19,31.6421,21.004,2019,7,19
2019-07-20,27.9209,20.8043,2019,7,20
2019-07-21,21.1483,20.9783,2019,7,21
2019-07-22,30.0784,19.9887,2019,7,22
2019-07-23,25.552,23.4444,2019,7,23
2019-07-24,31.4771,21.9754,2019,7,24
2019-07-25,29.4801,22.0026,2019,7,25
2019-07-26,28.0431,22.5033,2019,7,26
2019-07-27,29.8181,22.0535,2019,7,27
2019-07-28,29.7029,22.6761,2019,7,28
2019-07-29,26.828000000000003,19.2547,2019,7,29
2019-07-30,25.7193,23.2808,2019,7,30
2019-07-31,29.8891,21.362,2019,7,31
2019-08-01,24.2281,19.9072,2019,8,1
2019-08-02,24.7122,19.9065,2019,8,2
2019-08-03,26.6176,22.138,2019,8,3
2019-08-04,27.5684,23.17,2019,8,4
2019-08-05,24.5453,21.1192,2019,8,5
2019-08-06,27.9716,22.5199,2019,8,6
2019-08-07,29.848000000000003,20.2059,2019,8,7
2019-08-08,23.5938,21.0191,2019,8,8
2019-08-09,25.8618,19.8117,2019,8,9
2019-08-10,25.9895,18.8353,2019,8,10
2019-08-11,29.0834,22.7637,2019,8,11
2019-08-12,29.1872,20.1006,2019,8,12
2019-08-13,28.4856,22.2282,2019,8,13
2019-08-14,29.076999999999998,18.244,2019,8,14
2019-08-15,27.6669,20.725,2019,8,15
2019-08-16,26.971999999999998,18.986,2019,8,16
2019-08-17,24.7152,19.619,2019,8,17
2019-08-18,29.6619,21.8081,2019,8,18
2019-08-19,20.7587,22.3106,2019,8,19
2019-08-20,26.3056,22.2525,2019,8,20
2019-08-21,25.8373,20.4949,2019,8,21
2019-08-22,27.5798,21.6873,2019,8,22
2019-08-23,27.8503,17.2902,2019,8,23
2019-08-24,23.3546,20.7922,2019,8,24
2019-08-25,25.9809,21.8875,2019,8,25
2019-08-26,25.8074,23.1141,2019,8,26
2019-08-27,26.4329,18.2992,2019,8,27
2019-08-28,26.1391,22.7914,2019,8,28
2019-08-29,25.2205,19.2505,2019,8,29
2019-08-30,28.1118,21.0853,2019,8,30
2019-08-31,26.2948,23.7197,2019,8,31
2019-09-01,30.0917,17.2594,2019,9,1
2019-09-02,25.7676,21.8995,2019,9,2
2019-09-03,30.5192,19.445,2019,9,3
2019-09-04,30.5431,25.0535,2019,9,4
2019-09-05,31.7848,23.3162,2019,9,5
2019-09-06,29.7607,20.673000000000002,2019,9,6
2019-09-07,29.5181,23.43,2019,9,7
2019-09-08,30.9718,22.6287,2019,9,8
2019-09-09,23.2041,20.3364,2019,9,9
2019-09-10,28.2473,20.9692,2019,9,10
2019-09-11,29.5057,22.6456,2019,9,11
2019-09-12,31.358,22.0392,2019,9,12
2019-09-13,29.2849,14.2642,2019,9,13
2019-09-14,31.4022,21.7879,2019,9,14
2019-09-15,28.5581,19.1664,2019,9,15
2019-09-16,22.3591,21.5425,2019,9,16
2019-09-17,28.0255,19.7854,2019,9,17
2019-09-18,24.9314,24.0752,2019,9,18
2019-09-19,33.3821,20.5629,2019,9,19
2019-09-20,26.9986,22.7616,2019,9,20
2019-09-21,31.8189,23.5704,2019,9,21
2019-09-22,29.2269,21.3127,2019,9,22
2019-09-23,31.8722,22.5424,2019,9,23
2019-09-24,29.5796,19.0686,2019,9,24
2019-09-25,30.6402,22.5587,2019,9,25
2019-09-26,32.2682,21.9099,2019,9,26
2019-09-27,29.6835,22.226,2019,9,27
2019-09-28,30.767,22.9387,2019,9,28
2019-09-29,30.5141,16.4847,2019,9,29
2019-09-30,32.1851,22.517,2019,9,30
2019-10-01,33.079,18.1413,2019,10,1
2019-10-02,32.8809,22.6521,2019,10,2
2019-10-03,32.2154,22.8492,2019,10,3
2019-10-04,28.3553,23.3203,2019,10,4
2019-10-05,31.9651,21.7662,2019,10,5
2019-10-06,30.0532,23.7787,2019,10,6
2019-10-07,33.1849,23.2337,2019,10,7
2019-10-08,27.565,21.6533,2019,10,8
2019-10-09,28.9936,20.7939,2019,10,9
2019-10-10,28.3858,22.3514,2019,10,10
2019-10-11,31.88,22.6973,2019,10,11
2019-10-12,28.3062,20.5852,2019,10,12
2019-10-13,29.4282,23.3722,2019,10,13
2019-10-14,31.7673,22.9794,2019,10,14
2019-10-15,31.2119,22.2735,2019,10,15
2019-10-16,26.5709,20.4721,2019,10,16
2019-10-17,29.5929,19.8911,2019,10,17
2019-10-18,27.2269,23.8307,2019,10,18
2019-10-20,23.6662,20.2379,2019,10,20
2019-10-21,30.6278,22.489,2019,10,21
2019-10-22,31.5038,21.7297,2019,10,22
2019-10-23,31.3748,22.2965,2019,10,23
2019-10-24,29.8065,21.5385,2019,10,24
2019-10-25,32.09,21.6497,2019,10,25
2019-10-26,32.1901,18.7942,2019,10,26
2019-10-27,34.2214,22.0299,2019,10,27
2019-10-28,31.19,22.4439,2019,10,28
2019-10-29,29.8126,22.5927,2019,10,29
2019-10-30,34.5288,18.2923,2019,10,30
2019-10-31,30.9963,17.2829,2019,10,31
2019-11-01,35.0016,19.5982,2019,11,1
2019-11-02,32.8103,16.2195,2019,11,2
2019-11-03,29.0039,20.8726,2019,11,3
2019-11-04,34.4638,17.5827,2019,11,4
2019-11-05,31.9776,20.7934,2019,11,5
2019-11-06,34.427,19.463,2019,11,6
2019-11-07,34.2716,19.3143,2019,11,7
2019-11-08,34.7865,20.8199,2019,11,8
